"Metabolite","term","group1","group2","null.value","estimate","conf.low","conf.high","p.adj","p.adj.signif","p.adj.BH","LibraryID","Precursor_Mass","Network_Number","NPC.superclass","NPC.class","NPC.pathway","ClassyFire.superclass","ClassyFire.class","ClassyFire.subclass","ClassyFire.level.5"
"714_i","Amigos","High","Low",0,-0.287332859884151,-1.05589793893078,0.481232219162475,0.649,"ns",1,NA,"550.2898",NA,NA,NA,NA,NA,NA,NA,NA
"714_i","Amigos","High","Medium",0,-0.191496759311449,-1.01358271256575,0.630589193942851,0.845,"ns",1,NA,"550.2898",NA,NA,NA,NA,NA,NA,NA,NA
"714_i","Amigos","Low","Medium",0,0.0958361005727015,-0.382916781184682,0.574588982330085,0.883,"ns",1,NA,"550.2898",NA,NA,NA,NA,NA,NA,NA,NA
"717_i","Amigos","High","Low",0,-0.330722043872085,-1.93869339012181,1.27724930237764,0.877,"ns",1,NA,"303.2332 OR 361.2359 OR 380.2803 OR 383.2201",NA,"Fatty acyls","Fatty alcohols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","Long-chain fatty alcohols"
"717_i","Amigos","High","Medium",0,0.535614235008801,-1.1843320558467,2.2555605258643,0.74,"ns",1,NA,"303.2332 OR 361.2359 OR 380.2803 OR 383.2201",NA,"Fatty acyls","Fatty alcohols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","Long-chain fatty alcohols"
"717_i","Amigos","Low","Medium",0,0.866336278880886,-0.135297722959644,1.86797028072142,0.104,"ns",1,NA,"303.2332 OR 361.2359 OR 380.2803 OR 383.2201",NA,"Fatty acyls","Fatty alcohols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","Long-chain fatty alcohols"
"718_i","Amigos","High","Low",0,0.378722317495139,-0.82656582953443,1.58401046452471,0.736,"ns",1,NA,"408.1685 OR 435.1294",NA,NA,NA,NA,NA,NA,NA,NA
"718_i","Amigos","High","Medium",0,0.405059272221249,-0.884162008201774,1.69428055264427,0.736,"ns",1,NA,"408.1685 OR 435.1294",NA,NA,NA,NA,NA,NA,NA,NA
"718_i","Amigos","Low","Medium",0,0.0263369547261099,-0.724458507454155,0.777132416906375,0.996,"ns",1,NA,"408.1685 OR 435.1294",NA,NA,NA,NA,NA,NA,NA,NA
"719_i","Amigos","High","Low",0,0.0722154874141339,-0.604140570401319,0.748571545229587,0.965,"ns",1,"Suspect related to 1-O-Hexadecyl-2-O-acetyl-sn-glyceryl-3-phosphorylcholine (predicted molecular formula: C24H50NO7P) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H) OR Suspect related to Spectral Match to 1-Lignoceroyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C24H50NO7P) with delta m/z -112.125 (putative explanation: unspecified; atomic difference: unspecified)","496.3404 OR 518.3227 OR 530.3252","9 OR 34","Glycerophospholipids","Glycerophosphocholines OR Glycerophosphoethanolamines","Fatty acids","Lipids and lipid-like molecules OR Organic acids and derivatives","Carboxylic acids and derivatives OR Glycerophospholipids","Amino acids, peptides, and analogues OR Glycerophosphocholines","Amino acids and derivatives OR Lysophosphatidylcholines"
"719_i","Amigos","High","Medium",0,0.150331753646662,-0.573123981836742,0.873787489130066,0.875,"ns",1,"Suspect related to 1-O-Hexadecyl-2-O-acetyl-sn-glyceryl-3-phosphorylcholine (predicted molecular formula: C24H50NO7P) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H) OR Suspect related to Spectral Match to 1-Lignoceroyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C24H50NO7P) with delta m/z -112.125 (putative explanation: unspecified; atomic difference: unspecified)","496.3404 OR 518.3227 OR 530.3252","9 OR 34","Glycerophospholipids","Glycerophosphocholines OR Glycerophosphoethanolamines","Fatty acids","Lipids and lipid-like molecules OR Organic acids and derivatives","Carboxylic acids and derivatives OR Glycerophospholipids","Amino acids, peptides, and analogues OR Glycerophosphocholines","Amino acids and derivatives OR Lysophosphatidylcholines"
"719_i","Amigos","Low","Medium",0,0.0781162662325285,-0.343197973252411,0.499430505717468,0.899,"ns",1,"Suspect related to 1-O-Hexadecyl-2-O-acetyl-sn-glyceryl-3-phosphorylcholine (predicted molecular formula: C24H50NO7P) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H) OR Suspect related to Spectral Match to 1-Lignoceroyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C24H50NO7P) with delta m/z -112.125 (putative explanation: unspecified; atomic difference: unspecified)","496.3404 OR 518.3227 OR 530.3252","9 OR 34","Glycerophospholipids","Glycerophosphocholines OR Glycerophosphoethanolamines","Fatty acids","Lipids and lipid-like molecules OR Organic acids and derivatives","Carboxylic acids and derivatives OR Glycerophospholipids","Amino acids, peptides, and analogues OR Glycerophosphocholines","Amino acids and derivatives OR Lysophosphatidylcholines"
"723_i","Amigos","High","Low",0,-0.0682597706105216,-0.788672748426656,0.652153207205613,0.972,"ns",1,"Suspect related to Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14 (predicted molecular formula: C16H30O4) with delta m/z -8.005 (putative explanation: unspecified; atomic difference: unspecified)","269.2115 OR 291.194","139","Fatty Acids and Conjugates OR Octadecanoids","Lactones OR Open-chain polyketides","Fatty acids OR Polyketides","Lipids and lipid-like molecules OR Organic oxygen compounds","Fatty Acyls OR Organooxygen compounds","Carbonyl compounds OR Fatty acids and conjugates","Ketones OR Long-chain fatty acids"
"723_i","Amigos","High","Medium",0,0.158631738106119,-0.611948926760151,0.929212402972388,0.877,"ns",1,"Suspect related to Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14 (predicted molecular formula: C16H30O4) with delta m/z -8.005 (putative explanation: unspecified; atomic difference: unspecified)","269.2115 OR 291.194","139","Fatty Acids and Conjugates OR Octadecanoids","Lactones OR Open-chain polyketides","Fatty acids OR Polyketides","Lipids and lipid-like molecules OR Organic oxygen compounds","Fatty Acyls OR Organooxygen compounds","Carbonyl compounds OR Fatty acids and conjugates","Ketones OR Long-chain fatty acids"
"723_i","Amigos","Low","Medium",0,0.22689150871664,-0.221866571227255,0.675649588660536,0.455,"ns",1,"Suspect related to Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14 (predicted molecular formula: C16H30O4) with delta m/z -8.005 (putative explanation: unspecified; atomic difference: unspecified)","269.2115 OR 291.194","139","Fatty Acids and Conjugates OR Octadecanoids","Lactones OR Open-chain polyketides","Fatty acids OR Polyketides","Lipids and lipid-like molecules OR Organic oxygen compounds","Fatty Acyls OR Organooxygen compounds","Carbonyl compounds OR Fatty acids and conjugates","Ketones OR Long-chain fatty acids"
"724","Amigos","High","Low",0,0.501278672113809,-0.521430423882185,1.5239877681098,0.477,"ns",1,"Suspect related to Maltotriose (predicted molecular formula: C13H21N5O7) with delta m/z -145.027 (putative explanation: unspecified; atomic difference: unspecified)","342.1398","102","Saccharides","Disaccharides","Carbohydrates","Lipids and lipid-like molecules","Fatty Acyls","Fatty acyl glycosides","Alkyl glycosides"
"724","Amigos","High","Medium",0,0.412504752789913,-0.681423146102699,1.50643265168253,0.644,"ns",1,"Suspect related to Maltotriose (predicted molecular formula: C13H21N5O7) with delta m/z -145.027 (putative explanation: unspecified; atomic difference: unspecified)","342.1398","102","Saccharides","Disaccharides","Carbohydrates","Lipids and lipid-like molecules","Fatty Acyls","Fatty acyl glycosides","Alkyl glycosides"
"724","Amigos","Low","Medium",0,-0.0887739193238959,-0.725837637486749,0.548289798838957,0.941,"ns",1,"Suspect related to Maltotriose (predicted molecular formula: C13H21N5O7) with delta m/z -145.027 (putative explanation: unspecified; atomic difference: unspecified)","342.1398","102","Saccharides","Disaccharides","Carbohydrates","Lipids and lipid-like molecules","Fatty Acyls","Fatty acyl glycosides","Alkyl glycosides"
"725_i","Amigos","High","Low",0,-0.417183058283574,-1.61114722612782,0.776781109560668,0.685,"ns",1,NA,"313.1761",NA,NA,NA,NA,NA,NA,NA,NA
"725_i","Amigos","High","Medium",0,-0.028958647740702,-1.3060673765048,1.24815008102339,0.998,"ns",1,NA,"313.1761",NA,NA,NA,NA,NA,NA,NA,NA
"725_i","Amigos","Low","Medium",0,0.388224410542872,-0.355517143236218,1.13196596432196,0.432,"ns",1,NA,"313.1761",NA,NA,NA,NA,NA,NA,NA,NA
"7307","Amigos","High","Low",0,0.232227056484187,-1.20942850547399,1.67388261844236,0.923,"ns",1,NA,"705.9109",NA,NA,NA,NA,NA,NA,NA,NA
"7307","Amigos","High","Medium",0,0.223483474909798,-1.31856523277661,1.76553218259621,0.937,"ns",1,NA,"705.9109",NA,NA,NA,NA,NA,NA,NA,NA
"7307","Amigos","Low","Medium",0,-0.00874358157438859,-0.906776518024219,0.889289354875441,1,"ns",1,NA,"705.9109",NA,NA,NA,NA,NA,NA,NA,NA
"731_i","Amigos","High","Low",0,-0.307031416103308,-1.53170364137829,0.917640809171674,0.823,"ns",1,NA,"351.2533 OR 369.2636 OR 391.2465","9 OR 202","Eicosanoids OR Fatty acyls OR Fatty esters","Drimane sesquiterpenoids OR Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters OR Fatty alcohols",""
"731_i","Amigos","High","Medium",0,-0.0898123027813262,-1.39976751826955,1.2201429127069,0.985,"ns",1,NA,"351.2533 OR 369.2636 OR 391.2465","9 OR 202","Eicosanoids OR Fatty acyls OR Fatty esters","Drimane sesquiterpenoids OR Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters OR Fatty alcohols",""
"731_i","Amigos","Low","Medium",0,0.217219113321982,-0.545651036575962,0.980089263219926,0.778,"ns",1,NA,"351.2533 OR 369.2636 OR 391.2465","9 OR 202","Eicosanoids OR Fatty acyls OR Fatty esters","Drimane sesquiterpenoids OR Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters OR Fatty alcohols",""
"733_i","Amigos","High","Low",0,0.026174686949549,-1.12254110744599,1.17489048134508,0.998,"ns",1,NA,"315.1935 OR 337.1762","224","Steroids","Podocarpane diterpenoids","Terpenoids","Lipids and lipid-like molecules","Steroids and steroid derivatives","Hydroxysteroids","17-hydroxysteroids"
"733_i","Amigos","High","Medium",0,0.324125114799743,-0.90458426141254,1.55283449101203,0.806,"ns",1,NA,"315.1935 OR 337.1762","224","Steroids","Podocarpane diterpenoids","Terpenoids","Lipids and lipid-like molecules","Steroids and steroid derivatives","Hydroxysteroids","17-hydroxysteroids"
"733_i","Amigos","Low","Medium",0,0.297950427850194,-0.417605107888271,1.01350596358866,0.585,"ns",1,NA,"315.1935 OR 337.1762","224","Steroids","Podocarpane diterpenoids","Terpenoids","Lipids and lipid-like molecules","Steroids and steroid derivatives","Hydroxysteroids","17-hydroxysteroids"
"7356","Amigos","High","Low",0,0.158749576762137,-0.948196086140966,1.26569523966524,0.938,"ns",1,NA,"648.3807","38","Oligopeptides","Cyclic peptides","Polyketides","Organic acids and derivatives","Peptidomimetics","Depsipeptides","Cyclic depsipeptides"
"7356","Amigos","High","Medium",0,0.502714845071875,-0.681315636272964,1.68674532641671,0.573,"ns",1,NA,"648.3807","38","Oligopeptides","Cyclic peptides","Polyketides","Organic acids and derivatives","Peptidomimetics","Depsipeptides","Cyclic depsipeptides"
"7356","Amigos","Low","Medium",0,0.343965268309738,-0.345570908276744,1.03350144489622,0.465,"ns",1,NA,"648.3807","38","Oligopeptides","Cyclic peptides","Polyketides","Organic acids and derivatives","Peptidomimetics","Depsipeptides","Cyclic depsipeptides"
"7385","Amigos","High","Low",0,0.273213623490597,-0.518390240883071,1.06481748786427,0.692,"ns",1,NA,"346.7074",NA,NA,NA,NA,NA,NA,NA,NA
"7385","Amigos","High","Medium",0,0.603394817549785,-0.243334282152044,1.45012391725161,0.212,"ns",1,NA,"346.7074",NA,NA,NA,NA,NA,NA,NA,NA
"7385","Amigos","Low","Medium",0,0.330181194059188,-0.162922957575293,0.823285345693669,0.254,"ns",1,NA,"346.7074",NA,NA,NA,NA,NA,NA,NA,NA
"7387","Amigos","High","Low",0,0.323960879900164,-0.563915124413813,1.21183688421414,0.662,"ns",1,NA,"692.4066","38","Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"7387","Amigos","High","Medium",0,0.539063245235798,-0.410642135970826,1.48876862644242,0.372,"ns",1,NA,"692.4066","38","Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"7387","Amigos","Low","Medium",0,0.215102365335635,-0.337971417610416,0.768176148281685,0.626,"ns",1,NA,"692.4066","38","Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"73_i","Amigos","High","Low",0,-0.00766433261912339,-0.513658907082867,0.49833024184462,0.999,"ns",1,NA,"171.1382",NA,NA,NA,NA,NA,NA,NA,NA
"73_i","Amigos","High","Medium",0,-0.064342357186712,-0.605573078475176,0.476888364101752,0.957,"ns",1,NA,"171.1382",NA,NA,NA,NA,NA,NA,NA,NA
"73_i","Amigos","Low","Medium",0,-0.0566780245675886,-0.371871060632427,0.258515011497249,0.904,"ns",1,NA,"171.1382",NA,NA,NA,NA,NA,NA,NA,NA
"741_i","Amigos","High","Low",0,0.0713697745487207,-0.803344435782286,0.946083984879727,0.98,"ns",1,"Suspect related to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine (predicted molecular formula: C24H35N7O) with delta m/z -15.995 (putative explanation: Ser->Ala substitution|Tyr->Phe substitution|reduction; atomic difference: -1O|-1O|-1O) OR Suspect related to 2-hydroxy-3-(2-hydroxyacetoxy)propyl palmitate (predicted molecular formula: C21H44NO6P) with delta m/z -46.988 (putative explanation: unspecified; atomic difference: unspecified)","438.2985 OR 460.2794 OR 482.2625","2 OR 228","Glycerophospholipids OR Sphingolipids","Ceramides OR Glycerophosphoethanolamines","Fatty acids","Lipids and lipid-like molecules OR Organic acids and derivatives","Carboxylic acids and derivatives OR Sphingolipids","Amino acids, peptides, and analogues OR Phosphosphingolipids","Amino acids and derivatives"
"741_i","Amigos","High","Medium",0,0.161926178752015,-0.773700855352957,1.09755321285699,0.911,"ns",1,"Suspect related to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine (predicted molecular formula: C24H35N7O) with delta m/z -15.995 (putative explanation: Ser->Ala substitution|Tyr->Phe substitution|reduction; atomic difference: -1O|-1O|-1O) OR Suspect related to 2-hydroxy-3-(2-hydroxyacetoxy)propyl palmitate (predicted molecular formula: C21H44NO6P) with delta m/z -46.988 (putative explanation: unspecified; atomic difference: unspecified)","438.2985 OR 460.2794 OR 482.2625","2 OR 228","Glycerophospholipids OR Sphingolipids","Ceramides OR Glycerophosphoethanolamines","Fatty acids","Lipids and lipid-like molecules OR Organic acids and derivatives","Carboxylic acids and derivatives OR Sphingolipids","Amino acids, peptides, and analogues OR Phosphosphingolipids","Amino acids and derivatives"
"741_i","Amigos","Low","Medium",0,0.0905564042032942,-0.454318662758599,0.635431471165188,0.918,"ns",1,"Suspect related to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine (predicted molecular formula: C24H35N7O) with delta m/z -15.995 (putative explanation: Ser->Ala substitution|Tyr->Phe substitution|reduction; atomic difference: -1O|-1O|-1O) OR Suspect related to 2-hydroxy-3-(2-hydroxyacetoxy)propyl palmitate (predicted molecular formula: C21H44NO6P) with delta m/z -46.988 (putative explanation: unspecified; atomic difference: unspecified)","438.2985 OR 460.2794 OR 482.2625","2 OR 228","Glycerophospholipids OR Sphingolipids","Ceramides OR Glycerophosphoethanolamines","Fatty acids","Lipids and lipid-like molecules OR Organic acids and derivatives","Carboxylic acids and derivatives OR Sphingolipids","Amino acids, peptides, and analogues OR Phosphosphingolipids","Amino acids and derivatives"
"743_i","Amigos","High","Low",0,-0.157372418331288,-1.9390549512219,1.62431011455933,0.976,"ns",1,NA,"458.2291 OR 463.1845 OR 479.1587","228 OR 362","Tryptophan alkaloids","Quinoline alkaloids OR Simple coumarins","Alkaloids","Benzenoids OR Organic acids and derivatives","Benzene and substituted derivatives OR Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"743_i","Amigos","High","Medium",0,-0.549820312351325,-2.45557458532039,1.35593396061774,0.773,"ns",1,NA,"458.2291 OR 463.1845 OR 479.1587","228 OR 362","Tryptophan alkaloids","Quinoline alkaloids OR Simple coumarins","Alkaloids","Benzenoids OR Organic acids and derivatives","Benzene and substituted derivatives OR Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"743_i","Amigos","Low","Medium",0,-0.392447894020037,-1.50228968914332,0.717393901103247,0.679,"ns",1,NA,"458.2291 OR 463.1845 OR 479.1587","228 OR 362","Tryptophan alkaloids","Quinoline alkaloids OR Simple coumarins","Alkaloids","Benzenoids OR Organic acids and derivatives","Benzene and substituted derivatives OR Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"744_i","Amigos","High","Low",0,-0.105583658858407,-1.11845285074085,0.907285533024035,0.967,"ns",1,NA,"472.2451",NA,NA,NA,NA,NA,NA,NA,NA
"744_i","Amigos","High","Medium",0,-0.229244673164799,-1.31264744260038,0.854158096270781,0.87,"ns",1,NA,"472.2451",NA,NA,NA,NA,NA,NA,NA,NA
"744_i","Amigos","Low","Medium",0,-0.123661014306392,-0.754595280873002,0.507273252260217,0.888,"ns",1,NA,"472.2451",NA,NA,NA,NA,NA,NA,NA,NA
"745","Amigos","High","Low",0,0.216280459497567,-1.27465317182433,1.70721409081947,0.937,"ns",1,NA,"657.2221","1","Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Aminosaccharides"
"745","Amigos","High","Medium",0,0.478093983693056,-1.11666439000844,2.07285235739455,0.757,"ns",1,NA,"657.2221","1","Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Aminosaccharides"
"745","Amigos","Low","Medium",0,0.261813524195488,-0.666915599680119,1.1905426480711,0.782,"ns",1,NA,"657.2221","1","Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Aminosaccharides"
"7456","Amigos","High","Low",0,0.252737420578338,-0.330275757476623,0.8357505986333,0.56,"ns",1,NA,"335.2231","11","Fatty esters","Fatty alcohols","Fatty acids","Organic oxygen compounds","Organooxygen compounds","Alcohols and polyols",NA
"7456","Amigos","High","Medium",0,0.0907598698107628,-0.532852830411928,0.714372570033454,0.936,"ns",1,NA,"335.2231","11","Fatty esters","Fatty alcohols","Fatty acids","Organic oxygen compounds","Organooxygen compounds","Alcohols and polyols",NA
"7456","Amigos","Low","Medium",0,-0.161977550767576,-0.525146847299471,0.201191745764319,0.541,"ns",1,NA,"335.2231","11","Fatty esters","Fatty alcohols","Fatty acids","Organic oxygen compounds","Organooxygen compounds","Alcohols and polyols",NA
"745_i","Amigos","High","Low",0,0.291892554939716,-1.0790377846305,1.66282289450993,0.869,"ns",1,"Suspect related to Pinanethromboxane A2 (predicted molecular formula: C18H28O3) with delta m/z -84.094 (putative explanation: unspecified; atomic difference: unspecified)","275.2006 OR 293.2114 OR 311.2221 OR 328.2487 OR 333.2043 OR 349.1772 OR 349.1775 OR 355.1864","9 OR 139","Octadecanoids","Open-chain polyketides OR Other Octadecanoids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids OR Fatty acids and conjugates OR Lineolic acids and derivatives","Long-chain fatty acids OR Prostaglandins and related compounds"
"745_i","Amigos","High","Medium",0,0.372559036087196,-1.09383932857549,1.83895740074988,0.819,"ns",1,"Suspect related to Pinanethromboxane A2 (predicted molecular formula: C18H28O3) with delta m/z -84.094 (putative explanation: unspecified; atomic difference: unspecified)","275.2006 OR 293.2114 OR 311.2221 OR 328.2487 OR 333.2043 OR 349.1772 OR 349.1775 OR 355.1864","9 OR 139","Octadecanoids","Open-chain polyketides OR Other Octadecanoids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids OR Fatty acids and conjugates OR Lineolic acids and derivatives","Long-chain fatty acids OR Prostaglandins and related compounds"
"745_i","Amigos","Low","Medium",0,0.08066648114748,-0.773310454120029,0.934643416414988,0.973,"ns",1,"Suspect related to Pinanethromboxane A2 (predicted molecular formula: C18H28O3) with delta m/z -84.094 (putative explanation: unspecified; atomic difference: unspecified)","275.2006 OR 293.2114 OR 311.2221 OR 328.2487 OR 333.2043 OR 349.1772 OR 349.1775 OR 355.1864","9 OR 139","Octadecanoids","Open-chain polyketides OR Other Octadecanoids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids OR Fatty acids and conjugates OR Lineolic acids and derivatives","Long-chain fatty acids OR Prostaglandins and related compounds"
"7484","Amigos","High","Low",0,0.223592600063138,-0.407706987738402,0.854892187864678,0.678,"ns",1,NA,"326.7098","11",NA,NA,NA,NA,NA,NA,NA
"7484","Amigos","High","Medium",0,0.00640231446776185,-0.66885933555497,0.681663964490494,1,"ns",1,NA,"326.7098","11",NA,NA,NA,NA,NA,NA,NA
"7484","Amigos","Low","Medium",0,-0.217190285595376,-0.61043804710849,0.176057475917739,0.392,"ns",1,NA,"326.7098","11",NA,NA,NA,NA,NA,NA,NA
"7489","Amigos","High","Low",0,0.0345217586766982,-0.598509119584691,0.667552636938087,0.991,"ns",1,"Suspect related to Spectral Match to Undecaethylene glycol from NIST14 (predicted molecular formula: unknown) with delta m/z 149.105 (putative explanation: unspecified; atomic difference: unspecified)","652.4123","39","Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"7489","Amigos","High","Medium",0,-0.0950317029039924,-0.77214520595368,0.582081800145695,0.941,"ns",1,"Suspect related to Spectral Match to Undecaethylene glycol from NIST14 (predicted molecular formula: unknown) with delta m/z 149.105 (putative explanation: unspecified; atomic difference: unspecified)","652.4123","39","Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"7489","Amigos","Low","Medium",0,-0.129553461580691,-0.523879674768763,0.264772751607381,0.716,"ns",1,"Suspect related to Spectral Match to Undecaethylene glycol from NIST14 (predicted molecular formula: unknown) with delta m/z 149.105 (putative explanation: unspecified; atomic difference: unspecified)","652.4123","39","Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"7494","Amigos","High","Low",0,0.111443307146665,-1.56145352164252,1.78434013593585,0.986,"ns",1,NA,"459.2638","164","Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"7494","Amigos","High","Medium",0,0.405002905744927,-1.38439010947926,2.19439592096911,0.853,"ns",1,NA,"459.2638","164","Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"7494","Amigos","Low","Medium",0,0.293559598598262,-0.748517643135257,1.33563684033178,0.782,"ns",1,NA,"459.2638","164","Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"749_i","Amigos","High","Low",0,-0.217195696282286,-1.76561699352056,1.33122560095599,0.941,"ns",1,NA,"388.2238 OR 393.179","36","Phenolic acids (C6-C1)","Simple phenolic acids","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"749_i","Amigos","High","Medium",0,-0.471826085441935,-2.12807541667412,1.18442324579025,0.778,"ns",1,NA,"388.2238 OR 393.179","36","Phenolic acids (C6-C1)","Simple phenolic acids","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"749_i","Amigos","Low","Medium",0,-0.254630389159648,-1.21916960442935,0.709908826110054,0.806,"ns",1,NA,"388.2238 OR 393.179","36","Phenolic acids (C6-C1)","Simple phenolic acids","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"750_i","Amigos","High","Low",0,0.0337582201702658,-0.607278909115889,0.674795349456421,0.991,"ns",1,NA,"405.2604",NA,NA,NA,NA,NA,NA,NA,NA
"750_i","Amigos","High","Medium",0,-0.0939122409087911,-0.779589529492232,0.59176504767465,0.943,"ns",1,NA,"405.2604",NA,NA,NA,NA,NA,NA,NA,NA
"750_i","Amigos","Low","Medium",0,-0.127670461079057,-0.526983910682989,0.271642988524875,0.729,"ns",1,NA,"405.2604",NA,NA,NA,NA,NA,NA,NA,NA
"7511","Amigos","High","Low",0,-0.722301793887749,-1.96672241674592,0.522118828970421,0.355,"ns",1,NA,"477.7745","239",NA,NA,NA,NA,NA,NA,NA
"7511","Amigos","High","Medium",0,-0.607083654989431,-1.93816249513227,0.723995185153404,0.526,"ns",1,NA,"477.7745","239",NA,NA,NA,NA,NA,NA,NA
"7511","Amigos","Low","Medium",0,0.115218138898318,-0.659953639724119,0.890389917520755,0.934,"ns",1,NA,"477.7745","239",NA,NA,NA,NA,NA,NA,NA
"752","Amigos","High","Low",0,-0.221168553468854,-1.0357795709148,0.59344246397709,0.796,"ns",1,NA,"139.0503","276","Nicotinic acid alkaloids","Pyridine alkaloids","Alkaloids","Organoheterocyclic compounds","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives",NA
"752","Amigos","High","Medium",0,-0.396499185349595,-1.26783759645619,0.474839225757003,0.528,"ns",1,NA,"139.0503","276","Nicotinic acid alkaloids","Pyridine alkaloids","Alkaloids","Organoheterocyclic compounds","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives",NA
"752","Amigos","Low","Medium",0,-0.175330631880741,-0.682766349097214,0.332105085335732,0.691,"ns",1,NA,"139.0503","276","Nicotinic acid alkaloids","Pyridine alkaloids","Alkaloids","Organoheterocyclic compounds","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives",NA
"7539","Amigos","High","Low",0,0.166857278409368,-0.5097955348314,0.843510091650136,0.828,"ns",1,NA,"318.1947",NA,"Ornithine alkaloids","Polyamines","Alkaloids","Organic nitrogen compounds","Organonitrogen compounds","Guanidines",NA
"7539","Amigos","High","Medium",0,0.0169890856235995,-0.706784070561518,0.740762241808717,0.998,"ns",1,NA,"318.1947",NA,"Ornithine alkaloids","Polyamines","Alkaloids","Organic nitrogen compounds","Organonitrogen compounds","Guanidines",NA
"7539","Amigos","Low","Medium",0,-0.149868192785768,-0.571367286512619,0.271630900941082,0.676,"ns",1,NA,"318.1947",NA,"Ornithine alkaloids","Polyamines","Alkaloids","Organic nitrogen compounds","Organonitrogen compounds","Guanidines",NA
