row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,039-02.mzML Peak area,020-02.mzML Peak area,037-02.mzML Peak area,453-02.mzML Peak area,514-02.mzML Peak area,16-02.mzML Peak area,104-02.mzML Peak area,444-02.mzML Peak area,033-02.mzML Peak area,401-02.mzML Peak area,055-02.mzML Peak area,442-02.mzML Peak area,004-02.mzML Peak area,105-02.mzML Peak area,432-02.mzML Peak area,431-02.mzML Peak area,102-02.mzML Peak area,07-02.mzML Peak area,22-02.mzML Peak area,02-02.mzML Peak area,019-02.mzML Peak area,476-02.mzML Peak area,518-02.mzML Peak area,454-02.mzML Peak area,523-02.mzML Peak area,522-02.mzML Peak area,508-02.mzML Peak area,553-02.mzML Peak area,516-02.mzML Peak area,814-02.mzML Peak area,492-02.mzML Peak area,509-02.mzML Peak area,813-02.mzML Peak area,521-02.mzML Peak area,013-03.mzML Peak area,531-02.mzML Peak area,515-02.mzML Peak area,818-02.mzML Peak area,817-02.mzML Peak area,01-03.mzML Peak area,DB1CP-02.mzML Peak area,517-02.mzML Peak area,821-02.mzML Peak area,BCN22WM-02.mzML Peak area,475-02.mzML Peak area,023-03.mzML Peak area,825-02.mzML Peak area,DB8-02.mzML Peak area,DBV7-467-02.mzML Peak area,510-02.mzML Peak area,015-03.mzML Peak area,028-03.mzML Peak area,BCN28WM-02.mzML Peak area,003-03.mzML Peak area,021-03.mzML Peak area,046-03.mzML Peak area,DBV3-542-02.mzML Peak area,017-03.mzML Peak area,822-02.mzML Peak area,011-03.mzML Peak area,044-03.mzML Peak area,035-03.mzML Peak area,041-03.mzML Peak area,427-03.mzML Peak area,08-03.mzML Peak area,031-03.mzML Peak area,05-03.mzML Peak area,30-03.mzML Peak area,029-03.mzML Peak area,14-03.mzML Peak area,06-03.mzML Peak area,309-03.mzML Peak area,435-03.mzML Peak area,425-03.mzML Peak area,501-03_20221012120828.mzML Peak area,434-03.mzML Peak area,36-03.mzML Peak area,45-03.mzML Peak area,038-03.mzML Peak area,441-03.mzML Peak area,451-03.mzML Peak area,555-03.mzML Peak area,447-03.mzML Peak area,032-03.mzML Peak area,52-03.mzML Peak area,501-03.mzML Peak area,469-03.mzML Peak area,558-03.mzML Peak area,505-03.mzML Peak area,62-03.mzML Peak area,471-03.mzML Peak area,524-03.mzML Peak area,530-03.mzML Peak area,DB5-03.mzML Peak area,549-03.mzML Peak area,811-03.mzML Peak area,47-03.mzML Peak area,533-03.mzML Peak area,544-03.mzML Peak area,812-03.mzML Peak area,528-03.mzML Peak area,DB1-03.mzML Peak area,DBV4-546-03.mzML Peak area,DBCP3-545-03.mzML Peak area,823-03.mzML Peak area,DB3-03.mzML Peak area,DB7-03.mzML Peak area,DBCP5-559-03.mzML Peak area,DB2CP-03.mzML Peak area,R26.mzML Peak area,DB6-03.mzML Peak area,R2.mzML Peak area,R27.mzML Peak area,R3.mzML Peak area,R32.mzML Peak area,R28.mzML Peak area,R4.mzML Peak area,R1.mzML Peak area,R6.mzML Peak area,R29.mzML Peak area,525-04.mzML Peak area,R33.mzML Peak area,R10.mzML Peak area,R8.mzML Peak area,R31.mzML Peak area,R7.mzML Peak area,R9.mzML Peak area,R34.mzML Peak area,WM06-02.mzML Peak area,R35.mzML Peak area,WM03-02.mzML Peak area,R5.mzML Peak area,511-03.mzML Peak area,439-04.mzML Peak area,WM02-02.mzML Peak area,WM17-03.mzML Peak area,R30.mzML Peak area,WM20-04.mzML Peak area,557-04.mzML Peak area,WM21-04.mzML Peak area,WM19-03.mzML Peak area,
9,109.0285143608418,0.38364288,,,,,,,,,,,10081.814,22436.33,45083.375,17272.197,10506.547,17107.57,14019.862,14333.064,49772.92,20239.115,10400.995,8622.118,6195.865,11790.058,9576.318,3028.926,6865.864,39403.348,14202.731,9964.523,1872.2804,36699.062,27108.594,17843.754,11846.299,1753.2848,31655.941,17045.225,20684.844,30544.615,9956.541,49025.25,29363.9,7797.292,19087.43,14972.383,15687.32,6056.382,21805.908,18423.707,9133.501,28975.346,12412.338,20796.16,8406.79,12113.207,17902.633,13512.884,15859.553,14851.407,8582.531,14524.846,27083.352,12118.265,25924.97,13785.24,13098.679,3289.9124,16170.754,12175.781,7679.4736,21359.906,18035.965,9115.54,21393.09,46632.254,20119.977,26433.37,8240.514,26050.752,9957.916,24867.66,0,16924.588,3634.2622,10659.48,24012.139,16624.223,11178.4,19976.422,6146.549,0,20060.783,8239.219,27318.604,0,24955.887,9501.814,21872.99,15078.827,41714.734,20812.709,20237.979,31418.566,6443.836,16770.537,18720.412,37891.156,19385.117,10172.572,30200.889,5276.789,8741.726,14479.708,14146.758,7331.473,8019.0337,11300.256,27662.084,16390.729,10491.019,11951.323,11060.727,17179.014,20707.807,26439.488,13459.494,11291.1,8337.113,26037.652,19107.307,17410.744,14255.3955,15012.265,15428.471,17173.533,26591.824,20917.729,15668.69,17071.758,18280.477,12433.078,20462.46,6704.6094,32632.793,44752.965,8635.639,7528.7715,21560.016,8422.792,19126.246,
1664,109.06494082541266,1.4546971,,,,10,37,[M-2H2O+H]+,,2,1628;1664,144.0788,12892.863,9955.472,12938.533,9553.033,14104.514,13379.082,12601.287,13069.064,14874.246,7836.9067,10224.324,9572.504,10307.973,14628.816,14071.126,10595.02,10696.282,10786.897,10714.342,12163.714,11980.468,13117.425,13200.432,9799.972,13609.794,5935.549,0,13108.727,13862.061,7749.727,9265.674,10472.338,4411.1133,5186.4253,11374.96,9643.973,13767.869,0,11772.454,13406.825,13172.51,5972.5376,12736.184,13182.753,13769.334,12024.368,12826.125,12498.038,6334.1323,9074.342,12867.205,12620.481,13522.738,12117.318,5528.657,13900.333,13775.244,11419.4795,0,11131.16,11722.103,11504.705,11002.693,11276.931,12595.066,12984.111,14445.636,11889.645,9158.986,16616.105,13967.873,10834.148,0,12663.715,11351.857,13427.659,13521.057,10578.897,12620.265,13390.533,13217.111,0,0,12497.482,11211.58,9540.131,7332.604,4673.289,11594.002,16402.518,4643.165,13242.013,15366.473,14540.471,5399.161,12532.16,15782.467,14918.535,11573.818,9498.987,8702.72,12481.262,10539.432,13705.582,14308.543,16089.677,12850.527,9405.834,0,13100.467,11899.15,12969.983,13481.348,14060.94,11615.177,11726.807,12050.592,13635.969,13479.944,11674.847,12937.732,13051.648,11353.43,12244.754,10688.962,12963.576,13034.314,11307.732,14538.208,11567.41,10477.936,12715.926,0,12668.717,12435.641,10604.954,12748.436,13273.771,11755.47,12093.398,9233.992,
14299,109.07616629869982,7.7299676,,,,,,,,,,,16950.299,62383.13,87527.69,32974.86,11671.803,42048.4,40601.117,12612.799,49735.125,51701.62,15808.344,18768.26,52815.15,61732.332,49130.43,13602.421,58078.934,24013.377,25271.941,52164.223,53976.477,47417.965,16216.716,71902.13,24171.629,22204.357,26878.938,17811.277,37212.383,29150.89,14584.247,17491.479,12739.854,55690.8,19291.643,11379.818,31416.531,10637.423,17157.5,56569.754,42229.79,35596.55,33700.297,30086.594,38720.234,24712.262,12607.627,47016.625,30061.432,28971.54,41091.547,16055.904,22637.832,121897.805,34921.324,14220.487,60524.207,18399.42,38723.973,37905.375,28320.363,45276.984,128597.195,10639.963,9937.721,5831.236,26027.475,9034.342,47061.41,77079.78,78637.695,18009.414,53676.992,40779.336,28827.947,47759.375,100477.96,16929.49,38235.098,52392.453,10473.473,47690.566,24246.334,12195.053,45340.492,16905.406,31635.389,19932.824,26812.328,24175.102,26293.545,27763.824,146837.84,25606.016,20396.334,21414.707,16080.217,22206.473,27217.994,18969.969,55055.805,42366.332,36150.8,45845.16,27230.176,25205.344,47023.863,20204.652,78587.55,18963.873,21769.523,55119.508,49642.605,103690.0,71520.05,55488.777,38474.36,44890.164,63033.29,12590.426,30744.09,27016.941,21852.188,70690.336,53621.137,8999.227,112024.63,25449.514,12186.957,71499.34,34235.164,29218.957,18498.41,15256.91,35994.227,11987.924,71960.52,82738.66,30758.95,59619.11,27442.74,
844,110.0087900259819,0.47651044,,,,,,,,,,,8765.955,2719.5984,12304.397,12964.161,2668.5713,4509.2744,3528.6099,14149.4375,12016.071,2891.9688,17004.56,10109.977,5314.669,4961.41,3085.444,3042.5874,28193.45,8545.325,2106.81,16892.521,4580.4556,5631.9497,15104.581,15104.503,2043.3539,6645.6187,4793.902,3383.4785,7680.756,8586.06,3981.1235,6311.862,9845.943,3994.6284,8338.439,2339.7622,14001.445,3903.644,7802.655,8451.279,6652.6196,9531.881,8811.209,3040.0474,4444.9053,7166.4497,2669.716,7049.0044,4012.5522,8667.821,5397.803,2041.5938,1750.068,4979.798,2456.6511,10250.865,10701.667,10864.532,7799.336,4510.807,4519.2676,10401.442,2403.2744,4119.823,15611.872,2502.7544,2678.3955,1710.2979,2786.0808,6273.6685,13599.387,3417.24,5458.448,12481.681,12463.425,7689.827,2754.7888,6446.4565,8494.064,6664.3223,2039.4097,11819.703,6457.9497,9858.137,3805.077,5803.0967,15530.474,8920.305,11708.028,5389.8994,6832.967,2959.572,8468.652,6213.26,6577.838,8007.7246,24129.262,8753.321,5658.656,9459.938,6160.203,4509.6733,8628.862,3359.2651,6054.577,3389.1636,8916.972,16386.64,14534.362,11844.009,4285.437,2666.3923,16631.227,6644.4473,7312.6562,10359.016,8761.984,4165.171,2629.2163,2749.7546,9567.596,13823.619,7199.4424,8607.283,24928.205,9883.48,5000.174,4542.717,2926.2585,6350.3477,4415.2793,5174.8604,2873.0835,6298.6206,11198.799,2292.6562,12509.833,2750.0789,7483.1553,3634.0767,6502.2686,
1402,110.00883062922256,1.4293379,,,,,,,,,,,18907.72,13766.61,4692.6455,19096.455,23293.32,15112.57,7160.096,19501.443,10529.562,13847.313,10677.441,14315.191,12210.272,14801.718,24071.914,11976.55,16846.57,17404.963,6469.589,9459.011,6818.781,16595.41,6033.51,3130.1072,16167.962,10535.541,6315.3896,30733.025,4811.663,12253.245,9551.704,19290.445,6629.464,5961.507,2055.9146,4132.1885,24756.707,6366.982,8516.375,14760.39,18288.84,8302.612,6798.7197,11098.6,19369.404,19483.115,21271.24,15256.572,5057.643,12472.843,23314.998,20226.13,14636.426,12739.701,15294.205,18898.027,9993.557,17860.182,3357.1326,14120.178,18341.943,13811.046,3150.143,11828.566,10154.449,7105.3467,16172.251,23730.195,10985.717,17601.379,2448.038,16700.498,4913.9185,10021.211,12897.184,9959.074,14311.19,9699.492,6067.916,14638.223,5979.5967,1106.6133,3439.521,13807.866,8982.175,6327.16,7491.0205,8174.4766,10888.324,12981.945,4566.2515,20446.35,26886.848,6414.296,13910.674,8395.642,13904.147,16894.057,10054.645,10442.874,18510.592,11394.977,4577.2866,8070.0684,20571.375,6450.137,15546.478,15056.76,3734.2148,18482.162,12973.592,16669.678,15332.223,5882.5,13425.573,24449.607,21885.713,11441.494,13154.642,16673.098,10039.863,22119.512,12583.657,18541.465,16074.442,24811.129,13508.477,9747.037,10464.752,17673.771,9860.383,11418.926,6390.3286,15289.91,15227.952,16933.506,15566.223,17245.521,7313.489,14089.384,10811.535,
8473,110.02017614847087,6.3277516,,,,,,,,,,,4009.8452,4720.244,5441.5254,6802.1636,4072.619,4120.2686,2552.879,5690.8374,2594.838,3967.2217,2012.1375,9665.592,1772.031,2291.2085,3516.0642,7033.326,2185.614,2753.258,4714.8735,4555.804,3046.191,8006.3267,3946.8835,4070.1719,8791.046,2628.447,5211.4365,4217.4775,5221.649,3355.5684,5282.2075,4566.578,3805.391,5546.707,3923.04,4696.7285,3075.1108,3531.5537,3297.9707,11052.647,4217.8276,6100.889,4272.159,3705.821,5826.3467,3386.8838,6707.2476,3451.6218,3914.3323,6075.998,8244.35,3095.456,3735.8284,4803.693,4851.454,4004.4795,3684.1934,1885.1211,4954.1807,3446.4058,3066.7808,3248.7046,4221.408,5909.8955,6226.161,2859.796,5667.6123,2562.898,4251.077,4560.871,7959.0303,4355.9604,1611.2711,5272.6978,4280.9565,5083.162,2925.0366,6032.6904,4311.835,6855.373,8019.5693,2738.1997,4024.9312,6775.11,4457.6855,3177.5332,2995.9443,4495.4727,4493.4844,3055.3098,3528.4458,5088.4443,4564.2544,5928.75,10823.601,3312.2183,3824.359,4200.524,2467.8035,1862.8503,3946.248,4288.9907,2873.0227,3352.6655,2966.3306,3230.796,3673.7493,6945.1084,13471.748,2010.5244,3400.2483,5695.72,10333.619,9444.685,4440.078,3535.3662,3431.7183,2889.7427,6408.218,8312.278,4241.8203,4662.125,4364.4272,4917.744,4690.127,2229.368,6394.302,2293.8037,2413.3823,4018.0957,6973.7383,5088.9756,5042.9014,7401.5713,6460.448,5930.1294,2600.4885,4589.192,2383.6462,4457.4795,4474.402,
1794,110.02018353241817,1.7654486,,,,,,,,,,,431.09424,688.77454,1100.9025,1883.9111,1883.983,1415.413,642.7694,1554.1553,4054.439,1635.172,455.39832,1863.1538,320.95984,895.2538,1804.769,0,426.19196,450.00296,1052.1255,471.2378,773.79285,979.61676,1109.689,767.0421,1960.2036,575.3777,1624.1023,676.14404,2683.5574,308.50922,643.9433,1422.4858,1072.1565,819.7451,983.76996,2599.8154,1842.7219,887.7588,1355.9602,605.1515,5757.2,540.0857,793.4892,1201.1365,1154.9232,1265.8037,1019.8436,1713.9965,0,795.7411,1742.1382,1632.1006,2292.9517,738.8818,417.54413,885.1896,1402.3887,617.80054,1138.4946,2026.1652,376.49664,1985.1605,487.82922,871.60034,1338.0151,888.2012,1321.7771,589.24835,854.8154,4419.781,3389.3528,1503.5403,0,1584.5653,997.6685,2276.1377,1583.6711,2063.5327,1742.9155,1590.6395,1120.5728,0,0,1352.1387,449.00128,614.9733,736.8509,1708.5596,593.89526,1330.6903,625.5644,776.0333,1344.0742,1795.4462,680.7318,1156.8298,1551.125,1335.2683,599.4038,884.47705,1023.04333,391.87366,525.9772,971.6785,1318.2775,1050.8193,2631.7192,2286.049,3653.6255,894.3286,990.5832,2507.9424,402.23425,2157.2139,757.35364,591.156,2113.1206,711.4021,1281.1729,1048.6255,714.89954,1430.4414,1662.9768,721.4319,1578.134,1915.5872,412.95282,729.5359,966.1553,1092.0327,885.6129,1947.1118,2932.412,748.6582,1907.5419,730.76227,1749.4662,1434.1221,600.88354,448.46356,1159.7856,
676,110.06013169995624,0.39457756,,,,,,,,,,,1989.7395,3353.7341,26654.996,1719.6401,1225.2717,2416.6475,3934.2056,4162.485,18266.174,4579.8594,11887.76,14440.1455,2040.8585,6293.4062,5569.597,536.98535,4181.3496,3155.4138,1866.478,6563.297,5990.0493,3349.3442,1813.6577,7400.966,4199.293,688.59717,1233.009,2434.081,5996.535,2264.5288,5860.9233,3033.4663,2225.3608,8719.822,1674.4419,6708.1406,9206.786,1756.0421,9573.805,10052.492,9724.357,1074.6677,5433.941,1362.8925,5644.651,3245.23,2164.9707,8681.926,610.5195,1684.2458,4703.55,10600.332,4887.491,8572.677,1515.2404,4164.9395,3764.3062,7356.0083,3079.959,7495.258,4405.174,15197.065,1914.7592,1290.7496,1975.8711,10032.798,1200.423,2891.2485,6301.8,10303.215,3089.044,2631.4248,1018.8424,2298.7698,3213.2024,3872.297,1816.2307,2171.4133,9681.297,2271.46,5810.576,667.869,756.01807,3970.379,2975.724,0,5133.1533,1128.9567,3998.6367,2275.9736,10302.649,2182.456,13168.781,4666.581,3506.8364,3690.9805,13404.934,12708.182,4706.79,2666.6995,4460.4844,4236.2134,636.31903,4779.61,6168.707,6027.5273,6669.698,2276.2915,5440.0923,8546.471,3043.8022,1516.4829,8869.559,8114.044,13696.267,2385.6914,6823.859,9749.603,2966.6284,2717.1348,4642.5693,8745.463,5330.1973,5783.853,6468.551,3705.1763,4015.3276,2201.8838,3146.973,3590.0195,3939.954,5352.342,18086.578,5779.1167,1503.3921,2035.8035,5104.294,7358.912,10317.369,4195.743,2577.1943,
1042,110.06017625069374,0.59814054,,,,36,,,,,,,12047.86,13896.533,3410.302,3754.1572,17431.432,4914.411,5308.083,10378.339,12945.539,28786.945,10869.929,7658.8184,5249.7974,2181.0408,17184.795,0,4100.0195,1385.5812,23450.904,4240.7207,11706.175,6684.8486,10200.082,16821.191,14141.575,0,4174.5166,7401.9443,5094.1543,635.16614,4675.688,5210.0034,726.75916,5631.031,2572.2122,7809.211,1396.5768,0,3092.3843,3746.492,10832.32,4243.5737,5433.941,17685.94,3367.413,4655.9946,5200.41,13702.859,0,2991.5063,16099.945,3494.5518,5618.832,2582.3237,1383.2903,3494.1272,5457.6484,5875.5747,6052.35,4472.032,4405.174,1963.7661,24054.01,1026.2628,1800.3435,2913.1948,7309.107,6026.004,9612.578,10788.408,3563.5825,3666.6047,0,5244.8525,2194.2422,5146.362,5490.9053,1581.3859,7098.2026,6778.7495,9304.815,0,756.01807,7137.534,4252.1953,0,6015.896,719.9395,5545.5,1402.0278,7429.1797,17151.922,13467.824,12925.469,511.3091,2773.6375,7471.1514,9336.601,3628.6658,2386.817,7265.426,807.9491,0,1682.5851,7293.198,3653.5134,8248.047,2782.7065,9104.756,5645.167,4543.8457,5528.2354,10789.723,5175.2236,4839.1562,4206.772,16365.877,4596.5693,11770.508,20521.447,5353.381,9250.5,17506.723,5897.65,5309.6123,11921.442,14224.044,2814.8862,3455.723,18757.219,7348.2476,16606.385,7471.601,10547.207,5658.3745,3240.9675,17917.387,7358.912,7523.2046,3370.354,4532.782,
3876,111.03926326287348,5.108262,,,,,,,,,,,4918.407,3388.9148,2468.5312,745.57263,1230.1908,3078.4165,817.4614,2403.363,2015.0688,1255.6604,3208.1091,3541.0332,2212.013,2899.6692,511.1388,545.0847,1729.3994,1212.2225,502.11905,1756.5266,759.5687,1878.2026,1182.3538,1033.0974,753.05426,758.8254,440.5481,2113.261,951.3899,719.7406,870.68604,525.92554,778.8353,785.0502,2162.3306,1421.9364,634.43835,462.22565,1229.3478,1381.9507,5723.2812,311.73535,1258.4393,2389.1455,792.8241,2446.6416,2096.5798,1746.0563,0,1361.5931,930.15656,636.80615,812.4862,1242.5881,966.096,1454.8485,1488.9105,443.84033,667.622,1203.4364,2582.6245,1716.625,724.9828,3736.436,1168.7678,617.8112,419.43616,2915.0444,2246.423,3269.4812,4433.4087,1000.0586,367.16064,1242.8086,4217.819,1363.0253,950.0917,6995.5586,5921.0156,385.68262,497.77026,0,485.41925,1123.805,3395.9229,0,1538.1311,570.1282,2752.1147,1180.708,1232.5941,907.32874,5464.099,1750.972,712.4599,1467.3906,2574.353,1804.9626,1013.1935,398.23657,1917.1923,2146.185,0,354.9983,2696.6968,1510.8875,1980.5062,348.4497,4974.2266,759.03595,2089.7124,1585.8677,2766.6406,2962.4417,1700.5582,3454.9211,2676.6501,1724.26,1714.614,669.6909,1519.2207,932.8883,613.51636,2905.4092,3039.1392,1203.414,1451.0354,4750.6675,1667.1733,1406.5436,1818.3677,1554.6682,3779.2341,1643.4612,1324.4851,1464.1478,746.286,3252.383,1405.0331,1664.3167,759.6205,
4382,111.03929623729135,5.4557834,,,,,,,,,,,691.6476,1870.7054,828.72864,412.8519,949.6285,1310.4465,1343.9585,3126.6636,6015.614,1278.8896,1097.433,1773.8357,1703.2849,648.1557,1027.089,374.64713,1015.0606,416.1209,1029.927,568.1139,2252.8076,3370.5278,0,2082.266,675.33057,0,1191.72,0,951.3899,0,695.4796,970.022,0,561.23987,2174.4575,807.84204,2259.0063,0,875.8224,2920.0605,2797.477,601.699,1712.8027,1663.8088,2423.2153,886.2826,668.348,2881.7148,0,0,1049.4087,2178.6836,1220.4774,543.39325,0,3097.2434,1071.0009,1388.2115,1396.3395,1932.6002,1482.3779,1105.3867,3231.3682,834.89606,852.2258,660.0919,1709.0283,2141.8862,1103.1951,1413.8955,2372.326,749.5978,0,1242.8086,2104.732,743.52106,2881.882,2240.3083,1939.1172,1037.5552,2610.2368,0,380.76526,2042.8438,1761.7434,0,871.3325,652.8506,884.8814,1972.9966,1288.5992,2144.2153,4434.8315,639.94775,839.06006,2150.578,968.7969,1367.0897,831.6549,0,765.28235,1567.1221,533.2838,925.76953,688.07495,2231.7056,666.5951,416.8149,3546.5786,1041.3635,1150.4993,2552.0374,3210.7014,2605.1348,1612.3513,1932.0725,1983.7031,1024.7019,3080.7446,1003.24255,2347.8813,3228.852,2421.503,1422.954,1309.0657,1909.3574,1776.6211,1023.13574,357.74213,1366.2441,3128.181,1168.6659,1881.3513,1528.0641,1498.9861,957.62085,1254.6708,1445.0721,1173.3951,1664.3167,497.97876,
2378,111.03930044987469,3.1824167,,,,,,,,,,,1312.7418,3418.5625,1618.0674,443.92456,1347.729,1401.1324,1771.0929,1559.1217,6608.206,1080.2313,852.42017,608.9719,1738.0312,1286.8998,389.20294,311.55133,1129.3236,0,0,252.20009,1652.1255,963.5061,303.49664,1173.6398,398.15753,0,310.91614,564.4081,804.1367,0,852.65955,0,0,1762.8212,1452.5981,1166.7446,1814.238,0,402.80112,717.33246,4907.5063,0,2191.9612,3485.0085,1591.6603,1569.5779,1119.4019,1281.2926,0,363.98978,1019.82153,1765.405,1371.0841,2132.9685,0,361.60803,1227.3733,1754.2743,511.456,2247.684,847.29224,379.45264,1783.0554,951.11084,537.4909,338.25403,303.3092,1790.7185,1412.3867,2681.8413,4717.9604,385.94077,0,470.5174,1376.8977,357.07355,1895.4537,2972.3752,1602.6769,1646.5717,1136.085,0,0,431.47284,1843.1011,0,1911.3173,314.46692,1621.6123,635.6798,840.5382,1312.2825,2264.0342,1267.0603,362.06433,1923.8165,1699.763,979.3624,1024.1783,534.3795,1966.3679,903.2234,0,274.66058,416.92444,1964.7292,284.7711,335.5949,3729.3848,2825.2576,522.4552,2738.0007,1250.9159,2075.6528,2327.5159,2988.3923,2235.545,1394.1704,778.6196,1262.1248,495.88965,611.5845,700.3336,2831.0977,1557.7695,1201.174,1738.7035,626.2594,600.11346,1842.07,1609.6229,1549.8265,5415.993,1107.6602,0,345.41162,2334.0403,2539.905,1753.8193,1328.0918,234.8269,
1641,111.08057749102534,1.4550507,,,,10,,,,,,,37748.02,39566.406,30178.246,28081.676,33277.023,23631.049,36707.195,39061.9,39756.72,41579.453,28448.734,27690.441,31319.693,37775.26,41596.613,27874.322,34401.918,24902.943,30147.598,40565.285,36657.492,29937.797,35868.918,34380.96,32728.527,16783.068,10491.834,32216.773,42287.04,20798.69,26359.545,23839.78,13026.809,20755.613,31988.115,27312.244,40898.484,0,38624.996,39947.52,38218.062,15820.607,40978.12,40011.26,31987.023,33684.44,33920.406,39252.594,25821.535,25912.465,30014.398,36185.31,40842.973,30022.094,16410.361,30534.871,30070.562,34504.613,0,26588.934,37422.758,36058.066,34880.32,34619.184,31685.422,38748.85,35531.35,33176.535,35763.723,45757.617,20779.486,31154.602,0,38207.477,33213.85,38474.195,43129.637,31424.375,23682.021,37948.098,30265.926,0,9146.075,37710.2,33892.69,14704.799,39004.426,12631.392,38431.258,47091.47,29264.79,23496.531,45409.445,42475.547,16103.08,38593.992,44588.324,40160.54,36295.207,12751.18,40152.125,17741.398,30721.047,27007.941,40312.49,46733.906,37568.082,33484.83,432.7331,36769.58,35099.64,37387.66,37319.754,44272.008,31345.21,35470.688,38049.07,37381.47,36864.293,28521.016,26306.25,36228.67,21092.176,38694.094,37207.05,27695.547,36186.645,36604.7,40564.79,38855.82,27461.877,25341.707,2283.1409,40382.133,35580.617,29196.336,36823.906,39418.074,37964.43,32998.7,26112.668,
15331,113.07106302194433,8.112966,,,,,,,,,,,20962.22,17243.248,20853.44,17134.605,33484.105,13065.221,16132.533,19068.416,15412.605,28710.0,16252.3125,16981.057,14460.567,21453.32,20038.688,20592.889,22557.668,24989.098,19413.133,20969.395,15990.161,20346.793,20711.896,22927.303,33093.727,9054.882,19409.504,19784.074,15996.393,20481.385,3890.8418,15622.006,18788.545,33817.7,17982.129,21578.066,21645.812,19527.617,22551.072,15771.546,23075.562,15732.365,21159.791,21231.516,27320.25,10173.1,17953.662,23243.959,17112.455,17798.664,19490.957,25078.84,21259.936,24726.213,18812.475,21521.914,26862.105,18062.256,21280.898,17344.98,19759.424,17945.24,22534.426,15696.641,18724.555,19490.568,20210.39,18182.973,18758.457,21607.887,20107.93,26635.975,33114.703,20099.342,20215.887,16872.844,13440.509,16316.845,20204.25,23326.408,20055.371,22448.611,16483.596,14100.38,19890.484,18695.947,20716.033,26128.814,19809.854,17018.47,32167.002,22696.205,21721.725,25714.492,13602.191,20903.543,19134.906,24134.307,16956.273,15058.884,14247.427,23749.014,23044.693,23140.953,23256.11,14816.098,21030.188,16017.712,20425.293,13783.319,21975.457,17132.803,12604.382,25510.326,19996.025,6499.0874,18488.873,19670.488,17167.617,15904.836,15610.263,15112.853,19092.795,16264.208,15876.103,17419.836,22475.986,27961.451,17595.488,13782.252,19477.846,24163.844,9678.512,17016.275,18273.76,20547.871,19147.766,19633.697,19016.348,22424.357,21897.664,
637,114.06630994403609,0.36135027,,,,,,,,,,,93379.445,34544.69,103997.84,81567.16,86704.63,91876.43,120871.984,37767.246,74090.375,71304.734,30213.012,48189.812,29309.65,17953.648,71169.13,31190.111,26203.531,136439.25,83039.64,43230.36,219209.94,97194.15,155087.5,61220.59,31131.24,61236.305,117478.96,23822.355,73153.95,29204.043,38521.547,60328.637,109963.84,97086.76,35039.2,80381.086,16594.55,28881.197,154061.0,17129.951,15745.603,23451.566,16580.582,194836.22,39269.39,52768.1,180858.64,58029.246,42580.168,90803.61,31702.832,63263.656,3408.5571,107197.78,26172.871,80876.76,55823.453,14723.602,75618.67,21693.428,45945.1,77929.11,37026.207,15144.651,76584.89,151430.64,82075.375,108071.98,9979.713,82135.3,3077.5632,47305.688,1192.828,66117.06,50447.7,27227.885,109129.33,25655.137,43588.34,127251.02,40179.957,18168.23,6298.186,38299.62,40183.344,2850.001,124309.36,79277.15,32273.676,4402.7964,152366.97,139298.55,13993.076,15438.775,14605.76,45077.08,22661.389,120097.88,51555.895,39365.85,107096.94,29517.658,3351.4978,110858.125,43952.91,6409.9805,100818.37,71870.35,129289.6,120237.82,42479.902,127326.3,111631.53,37563.36,45453.06,37762.832,10691.532,51643.06,33553.78,33757.49,36826.504,84861.97,26333.691,66700.586,105552.4,16287.21,108956.01,64022.727,226158.14,40481.21,93911.18,33147.15,151212.33,20360.941,131792.61,27354.893,52014.08,80127.29,25573.604,30258.82,22885.209,
1197,114.09151312511888,0.9266408,,,,,,,,,,,72199.17,90616.59,135711.69,145217.17,156503.4,196403.62,74877.3,173310.95,190658.77,204475.67,151141.6,191970.75,172405.08,158775.47,157375.14,174188.97,93232.586,142901.02,142382.69,134903.66,88700.21,173462.22,139904.92,211328.92,157962.31,251956.16,198334.88,153620.2,129627.836,203770.11,235438.8,170043.94,161978.47,201901.34,109121.95,281546.38,218224.34,216678.45,199028.78,148853.8,131261.05,148764.64,130752.51,105639.28,155106.55,83361.54,141961.81,175932.73,162508.39,143609.3,66206.44,120307.91,150753.95,166343.17,191482.58,85436.68,167591.86,180332.38,235530.64,124292.75,68387.32,72376.5,1484572.4,123496.88,137540.8,179716.02,135897.84,72076.32,77221.586,131781.89,155044.9,134944.55,181453.1,125908.02,82584.445,195727.52,81733.66,150313.47,75011.695,200790.8,210162.62,260947.75,181119.72,157565.17,147402.78,150998.17,270086.78,140733.25,140815.72,183988.73,230519.86,151729.45,167825.45,174794.75,137242.62,92624.97,154803.64,136773.03,214539.67,172569.55,157784.5,86068.28,153025.81,140977.03,134024.66,92320.055,128287.984,149389.2,196661.81,222468.78,85322.25,203267.61,166104.42,137885.6,106037.93,143324.12,125659.25,162150.4,97767.37,122626.81,101232.33,134640.97,199125.39,87173.07,110065.77,77419.81,80456.66,90704.25,158991.45,102846.734,193776.75,96546.57,1275371.5,139219.56,229407.62,153859.12,151837.89,79318.96,70803.3,92091.09,190602.83,
