"Metabolite","term","group1","group2","null.value","estimate","conf.low","conf.high","p.adj","p.adj.signif","p.adj.BH","LibraryID","Precursor_Mass","Network_Number","NPC.superclass","NPC.class","NPC.pathway","ClassyFire.superclass","ClassyFire.class","ClassyFire.subclass","ClassyFire.level.5"
"8264","Amigos","High","Low",0,-0.475110830494515,-0.901467684178839,-0.0487539768101906,0.0246,"*",0.152509609292503,NA,914.5238,NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8264","Amigos","High","Medium",0,-0.313397683601037,-0.694616802918997,0.0678214357169227,0.13,"ns",0.439142692750288,NA,914.5238,NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8264","Amigos","Low","Medium",0,0.161713146893477,-0.20026848310013,0.523694776887085,0.545,"ns",0.939980904817861,NA,914.5238,NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8271","Amigos","High","Low",0,-1.08689731467081,-1.80027641113968,-0.373518218201945,0.00111,"**",0.0130597394789579,NA,1221.5299,155,NA,NA,NA,NA,NA,NA,NA
"8271","Amigos","High","Medium",0,-0.450430108737799,-1.08828487416643,0.187424656690834,0.221,"ns",0.595452501147315,NA,1221.5299,155,NA,NA,NA,NA,NA,NA,NA
"8271","Amigos","Low","Medium",0,0.636467205933016,0.0308005538979982,1.24213385796803,0.0368,"*",0.200792565055762,NA,1221.5299,155,NA,NA,NA,NA,NA,NA,NA
"8277","Amigos","High","Low",0,-0.537419323318326,-1.02420976726263,-0.0506288793740174,0.0263,"*",0.159018846549949,NA,1047.171,7,"Small peptides","Gallotannins","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8277","Amigos","High","Medium",0,-0.136305212713829,-0.571559912454735,0.298949487027077,0.742,"ns",1,NA,1047.171,7,"Small peptides","Gallotannins","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8277","Amigos","Low","Medium",0,0.401114110604497,-0.0121762982198873,0.814404519428881,0.0593,"ns",0.272631401722788,NA,1047.171,7,"Small peptides","Gallotannins","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8278","Amigos","High","Low",0,1.01930024965059,0.346911881026048,1.69168861827512,0.00119,"**",0.0137529330708661,NA,318.134,NA,"Phenylpropanoids (C6-C3)","Cinnamic acid amides","Shikimates and Phenylpropanoids","Organoheterocyclic compounds","Benzodioxoles",NA,NA
"8278","Amigos","High","Medium",0,0.438927599664303,-0.16227606227207,1.04013126160068,0.2,"ns",0.563165467625899,NA,318.134,NA,"Phenylpropanoids (C6-C3)","Cinnamic acid amides","Shikimates and Phenylpropanoids","Organoheterocyclic compounds","Benzodioxoles",NA,NA
"8278","Amigos","Low","Medium",0,-0.580372649986283,-1.15123772594367,-0.00950757402889946,0.0453,"*",0.23086484375,NA,318.134,NA,"Phenylpropanoids (C6-C3)","Cinnamic acid amides","Shikimates and Phenylpropanoids","Organoheterocyclic compounds","Benzodioxoles",NA,NA
"8287","Amigos","High","Low",0,-0.489437030271673,-0.968431343905676,-0.0104427166376694,0.0439,"*",0.226085,NA,914.2737,133,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8287","Amigos","High","Medium",0,-0.172009401686227,-0.600293335259545,0.25627453188709,0.612,"ns",0.995277378318584,NA,914.2737,133,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8287","Amigos","Low","Medium",0,0.317427628585445,-0.0892437803730278,0.724099037543919,0.159,"ns",0.48925,NA,914.2737,133,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8293","Amigos","High","Low",0,-0.476992441187665,-0.947411804612975,-0.00657307776235488,0.046,"*",0.232815517241379,NA,1049.7465,7,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8293","Amigos","High","Medium",0,-0.193968782094944,-0.614585582048841,0.226648017858952,0.524,"ns",0.930270335651648,NA,1049.7465,7,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8293","Amigos","Low","Medium",0,0.283023659092721,-0.116367523391535,0.682414841576976,0.219,"ns",0.592238139106403,NA,1049.7465,7,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8301","Amigos","High","Low",0,-0.843463817147424,-1.37845398258827,-0.308473651706574,0.000702,"***",0.00876902553191489,NA,1047.457,7,NA,NA,NA,NA,NA,NA,NA
"8301","Amigos","High","Medium",0,-0.290092866721615,-0.768444458705485,0.188258725262256,0.328,"ns",0.733036924248192,NA,1047.457,7,NA,NA,NA,NA,NA,NA,NA
"8301","Amigos","Low","Medium",0,0.55337095042581,0.0991584510995706,1.00758344975205,0.0122,"*",0.0917108834827145,NA,1047.457,7,NA,NA,NA,NA,NA,NA,NA
"8307","Amigos","High","Low",0,-0.292801772399105,-0.701743194166383,0.116139649368173,0.212,"ns",0.581884992987377,NA,1049.602,7,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8307","Amigos","High","Medium",0,-0.189588792357779,-0.555236224342494,0.176058639626936,0.442,"ns",0.865796604527297,NA,1049.602,7,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8307","Amigos","Low","Medium",0,0.103212980041326,-0.243982757857668,0.45040871794032,0.764,"ns",1,NA,1049.602,7,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8308","Amigos","High","Low",0,-0.527381974159528,-0.970943076628758,-0.0838208716902986,0.0149,"*",0.105395060240964,NA,1218.6932,155,NA,NA,NA,NA,NA,NA,NA
"8308","Amigos","High","Medium",0,-0.265821160674767,-0.66242314182228,0.130780820472746,0.257,"ns",0.644530969671081,NA,1218.6932,155,NA,NA,NA,NA,NA,NA,NA
"8308","Amigos","Low","Medium",0,0.261560813484761,-0.115027411815478,0.638149038785,0.232,"ns",0.612717948717949,NA,1218.6932,155,NA,NA,NA,NA,NA,NA,NA
"8309","Amigos","High","Low",0,-0.0713060743354972,-0.460186444629547,0.317574295958552,0.902,"ns",1,NA,1306.3121,167,"Diphenyl ethers (DPEs)","Marine-bacterial DPEs","Alkaloids","Organoheterocyclic compounds",NA,NA,NA
"8309","Amigos","High","Medium",0,0.332530755802499,-0.0151794569042109,0.680240968509208,0.0643,"ns",0.286000302571861,NA,1306.3121,167,"Diphenyl ethers (DPEs)","Marine-bacterial DPEs","Alkaloids","Organoheterocyclic compounds",NA,NA,NA
"8309","Amigos","Low","Medium",0,0.403836830137996,0.073673144260479,0.734000516015513,0.0118,"*",0.0895062015503876,NA,1306.3121,167,"Diphenyl ethers (DPEs)","Marine-bacterial DPEs","Alkaloids","Organoheterocyclic compounds",NA,NA,NA
"8315","Amigos","High","Low",0,-0.461789050658229,-0.955820548765016,0.0322424474485579,0.0725,"ns",0.311145833333333,NA,1218.8597,155,NA,NA,NA,NA,NA,NA,NA
"8315","Amigos","High","Medium",0,0.0737567721558698,-0.367972382649848,0.515485926961588,0.918,"ns",1,NA,1218.8597,155,NA,NA,NA,NA,NA,NA,NA
"8315","Amigos","Low","Medium",0,0.535545822814099,0.116107679841769,0.954983965786429,0.00799,"**",0.0669176747503566,NA,1218.8597,155,NA,NA,NA,NA,NA,NA,NA
"8319","Amigos","High","Low",0,-0.494458413686867,-0.986316801797365,-0.00260002557636946,0.0485,"*",0.240899746192893,NA,1045.0251,7,NA,NA,NA,NA,NA,NA,NA
"8319","Amigos","High","Medium",0,-0.13214731752846,-0.571933426100002,0.307638791043082,0.759,"ns",1,NA,1045.0251,7,NA,NA,NA,NA,NA,NA,NA
"8319","Amigos","Low","Medium",0,0.362311096158407,-0.0552820526691952,0.779904244986009,0.104,"ns",0.382571428571429,NA,1045.0251,7,NA,NA,NA,NA,NA,NA,NA
"8332","Amigos","High","Low",0,-0.541130800971809,-0.867082098969371,-0.215179502974247,0.000329,"***",0.00438990681818182,"Suspect related to Spectral Match to Butyrylcarnitine from NIST14 (predicted molecular formula: unknown) with delta m/z 82.078 (putative explanation: unspecified; atomic difference: 6C,10H)",314.2328,NA,"Fatty esters","Fatty acyl carnitines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines"
"8332","Amigos","High","Medium",0,-0.259467917887038,-0.550911260920942,0.0319754251468662,0.0922,"ns",0.359194558725946,"Suspect related to Spectral Match to Butyrylcarnitine from NIST14 (predicted molecular formula: unknown) with delta m/z 82.078 (putative explanation: unspecified; atomic difference: 6C,10H)",314.2328,NA,"Fatty esters","Fatty acyl carnitines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines"
"8332","Amigos","Low","Medium",0,0.281662883084771,0.00492666756928528,0.558399098600257,0.045,"*",0.229934725848564,"Suspect related to Spectral Match to Butyrylcarnitine from NIST14 (predicted molecular formula: unknown) with delta m/z 82.078 (putative explanation: unspecified; atomic difference: 6C,10H)",314.2328,NA,"Fatty esters","Fatty acyl carnitines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines"
"8336","Amigos","High","Low",0,-0.300565754674715,-0.605688402075514,0.00455689272608401,0.0546,"ns",0.259140339531124,NA,1049.888,7,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8336","Amigos","High","Medium",0,-0.138732492721917,-0.411552281874924,0.134087296431091,0.456,"ns",0.878338582677165,NA,1049.888,7,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8336","Amigos","Low","Medium",0,0.161833261952798,-0.0972192014934268,0.420885725399023,0.306,"ns",0.707572272548247,NA,1049.888,7,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"836","Amigos","High","Low",0,-0.19172971330913,-0.800146661024422,0.416687234406162,0.739,"ns",1,NA,213.0981,5,"Pseudoalkaloids","Purine alkaloids","Alkaloids","Organoheterocyclic compounds","Diazines",NA,NA
"836","Amigos","High","Medium",0,0.154687439784668,-0.389317355686204,0.698692235255539,0.781,"ns",1,NA,213.0981,5,"Pseudoalkaloids","Purine alkaloids","Alkaloids","Organoheterocyclic compounds","Diazines",NA,NA
"836","Amigos","Low","Medium",0,0.346417153093798,-0.170135487133677,0.862969793321273,0.256,"ns",0.642846877673225,NA,213.0981,5,"Pseudoalkaloids","Purine alkaloids","Alkaloids","Organoheterocyclic compounds","Diazines",NA,NA
"8380","Amigos","High","Low",0,-0.845284614022082,-1.46637281703892,-0.224196411005243,0.00423,"**",0.0400553709677419,NA,1044.7391,7,NA,NA,NA,NA,NA,NA,NA
"8380","Amigos","High","Medium",0,-0.0824621385015902,-0.637796703260714,0.472872426257534,0.935,"ns",1,NA,1044.7391,7,NA,NA,NA,NA,NA,NA,NA
"8380","Amigos","Low","Medium",0,0.762822475520491,0.235511801011445,1.29013315002954,0.00213,"**",0.0222512989323843,NA,1044.7391,7,NA,NA,NA,NA,NA,NA,NA
"8400","Amigos","High","Low",0,0.0168143260066369,-0.335166485666273,0.368795137679547,0.993,"ns",1,NA,1279.3592,81,NA,NA,NA,NA,NA,NA,NA
"8400","Amigos","High","Medium",0,0.149804173493814,-0.164912979246309,0.464521326233936,0.502,"ns",0.916094117647059,NA,1279.3592,81,NA,NA,NA,NA,NA,NA,NA
"8400","Amigos","Low","Medium",0,0.132989847487177,-0.165845709710569,0.431825404684923,0.547,"ns",0.941218347010551,NA,1279.3592,81,NA,NA,NA,NA,NA,NA,NA
"8406","Amigos","High","Low",0,-0.326735914778456,-0.855566111955674,0.202094282398761,0.314,"ns",0.716198135198135,NA,1141.2734,167,NA,NA,NA,NA,NA,NA,NA
"8406","Amigos","High","Medium",0,0.363843667959885,-0.109000101981966,0.836687437901736,0.167,"ns",0.5056508509541,NA,1141.2734,167,NA,NA,NA,NA,NA,NA,NA
"8406","Amigos","Low","Medium",0,0.690579582738341,0.241596963812781,1.1395622016639,0.000984,"***",0.0117181825557809,NA,1141.2734,167,NA,NA,NA,NA,NA,NA,NA
"843","Amigos","High","Low",0,0.0345057824839656,-0.257059493519514,0.326071058487445,0.958,"ns",1,NA,489.1817,306,"Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"843","Amigos","High","Medium",0,0.123779796449681,-0.136917919046738,0.3844775119461,0.504,"ns",0.916094117647059,NA,489.1817,306,"Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"843","Amigos","Low","Medium",0,0.0892740139657153,-0.158268092946018,0.336816120877449,0.673,"ns",1,NA,489.1817,306,"Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"8431","Amigos","High","Low",0,-0.161461541329272,-0.579686570913766,0.256763488255223,0.635,"ns",1,NA,1306.5984,139,NA,NA,NA,NA,NA,NA,NA
"8431","Amigos","High","Medium",0,0.361186329273284,-0.0127618694648912,0.73513452801146,0.0609,"ns",0.276951123160341,NA,1306.5984,139,NA,NA,NA,NA,NA,NA,NA
"8431","Amigos","Low","Medium",0,0.522647870602556,0.167570248172193,0.877725493032919,0.00173,"**",0.0188089444444444,NA,1306.5984,139,NA,NA,NA,NA,NA,NA,NA
"8432","Amigos","High","Low",0,-0.279328649039839,-0.585520913116819,0.0268636150371419,0.082,"ns",0.33689433170049,NA,914.0229,51,NA,NA,NA,NA,NA,NA,NA
"8432","Amigos","High","Medium",0,-0.164882976127799,-0.438659143309629,0.108893191054032,0.333,"ns",0.739426248108926,NA,914.0229,51,NA,NA,NA,NA,NA,NA,NA
"8432","Amigos","Low","Medium",0,0.11444567291204,-0.145514906786021,0.374406252610102,0.554,"ns",0.946604772991851,NA,914.0229,51,NA,NA,NA,NA,NA,NA,NA
"8433","Amigos","High","Low",0,-0.540768596717431,-1.03527533602879,-0.0462618574060673,0.0282,"*",0.166394170854271,NA,914.3987,133,"Oligopeptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8433","Amigos","High","Medium",0,-0.252741471691347,-0.694895554657376,0.189412611274683,0.371,"ns",0.786048718874053,NA,914.3987,133,"Oligopeptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8433","Amigos","Low","Medium",0,0.288027125026084,-0.131814502924583,0.707868752976752,0.241,"ns",0.62468476821192,NA,914.3987,133,"Oligopeptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8440","Amigos","High","Low",0,0.0536105408806827,-0.184391629631216,0.291612711392582,0.857,"ns",1,NA,163.0754,126,"Meroterpenoids","Simple cyclic polyketides","Shikimates and Phenylpropanoids","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones"
"8440","Amigos","High","Medium",0,0.0833990902856636,-0.129406162061673,0.296204342633,0.626,"ns",1,NA,163.0754,126,"Meroterpenoids","Simple cyclic polyketides","Shikimates and Phenylpropanoids","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones"
"8440","Amigos","Low","Medium",0,0.0297885494049809,-0.172277895357043,0.231854994167004,0.936,"ns",1,NA,163.0754,126,"Meroterpenoids","Simple cyclic polyketides","Shikimates and Phenylpropanoids","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones"
"846","Amigos","High","Low",0,0.284689620207905,-0.086296370715182,0.655675611130992,0.169,"ns",0.509604006163328,"Suspect related to Spectral Match to Ile-Pro from NIST14 (predicted molecular formula: C14H18N2O4) with delta m/z 49.982 (putative explanation: Leu/Ile->Tyr substitution; atomic difference: 3C,-2H,1O)",279.1345,156,"Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"846","Amigos","High","Medium",0,0.0811993837690332,-0.250510899569611,0.412909667107677,0.833,"ns",1,"Suspect related to Spectral Match to Ile-Pro from NIST14 (predicted molecular formula: C14H18N2O4) with delta m/z 49.982 (putative explanation: Leu/Ile->Tyr substitution; atomic difference: 3C,-2H,1O)",279.1345,156,"Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"846","Amigos","Low","Medium",0,-0.203490236438872,-0.51846139859723,0.111480925719486,0.282,"ns",0.677700368399509,"Suspect related to Spectral Match to Ile-Pro from NIST14 (predicted molecular formula: C14H18N2O4) with delta m/z 49.982 (putative explanation: Leu/Ile->Tyr substitution; atomic difference: 3C,-2H,1O)",279.1345,156,"Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8464","Amigos","High","Low",0,0.147602339425771,-0.206710650795915,0.501915329647458,0.59,"ns",0.98071630804077,"Suspect related to L-Arachidonoylcarnitine (predicted molecular formula: C21H39NO5) with delta m/z -62.052 (putative explanation: unspecified; atomic difference: unspecified)",386.2905,33,"Fatty esters","Fatty acyl carnitines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines"
"8464","Amigos","High","Medium",0,0.225171619411058,-0.0916308077764529,0.541974046598569,0.217,"ns",0.588727818853974,"Suspect related to L-Arachidonoylcarnitine (predicted molecular formula: C21H39NO5) with delta m/z -62.052 (putative explanation: unspecified; atomic difference: unspecified)",386.2905,33,"Fatty esters","Fatty acyl carnitines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines"
"8464","Amigos","Low","Medium",0,0.077569279985287,-0.223246322297291,0.378384882267865,0.816,"ns",1,"Suspect related to L-Arachidonoylcarnitine (predicted molecular formula: C21H39NO5) with delta m/z -62.052 (putative explanation: unspecified; atomic difference: unspecified)",386.2905,33,"Fatty esters","Fatty acyl carnitines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines"
"85","Amigos","High","Low",0,-0.127244652497986,-0.620703214290225,0.366213909294252,0.816,"ns",1,NA,490.177,306,"Saccharides","Polysaccharides","Carbohydrates","Lipids and lipid-like molecules","Saccharolipids",NA,NA
"85","Amigos","High","Medium",0,-0.499541124032389,-0.940757998396571,-0.0583242496682079,0.0219,"*",0.14098125,NA,490.177,306,"Saccharides","Polysaccharides","Carbohydrates","Lipids and lipid-like molecules","Saccharolipids",NA,NA
"85","Amigos","Low","Medium",0,-0.372296471534403,-0.791248185311962,0.046655242243156,0.093,"ns",0.360874421678784,NA,490.177,306,"Saccharides","Polysaccharides","Carbohydrates","Lipids and lipid-like molecules","Saccharolipids",NA,NA
"852","Amigos","High","Low",0,-0.0539393684294101,-0.336658365080966,0.228779628222146,0.895,"ns",1,NA,148.0605,318,"Small peptides","Aminoacids","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"852","Amigos","High","Medium",0,-0.259064849620236,-0.511852827546733,-0.00627687169373992,0.0431,"*",0.223336363636364,NA,148.0605,318,"Small peptides","Aminoacids","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"852","Amigos","Low","Medium",0,-0.205125481190826,-0.44515700021939,0.0349060378377373,0.111,"ns",0.39906981016534,NA,148.0605,318,"Small peptides","Aminoacids","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"853","Amigos","High","Low",0,0.263102887313148,-0.124461475103205,0.650667249729501,0.248,"ns",0.631399826539462,NA,271.0417,NA,"Pseudoalkaloids","Purine alkaloids","Alkaloids","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","6-thiopurines"
"853","Amigos","High","Medium",0,0.286934262429288,-0.0595992660988616,0.633467790957438,0.127,"ns",0.430992485549133,NA,271.0417,NA,"Pseudoalkaloids","Purine alkaloids","Alkaloids","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","6-thiopurines"
"853","Amigos","Low","Medium",0,0.0238313751161399,-0.305215005685743,0.352877755918022,0.984,"ns",1,NA,271.0417,NA,"Pseudoalkaloids","Purine alkaloids","Alkaloids","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","6-thiopurines"
"8538","Amigos","High","Low",0,-0.126500126248641,-0.48817237041799,0.235172117920708,0.689,"ns",1,NA,1014.3538,167,"Small peptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8538","Amigos","High","Medium",0,0.258627723854645,-0.0647548445561674,0.582010292265457,0.145,"ns",0.464173936750273,NA,1014.3538,167,"Small peptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8538","Amigos","Low","Medium",0,0.385127850103286,0.0780641607629014,0.69219153944367,0.00942,"**",0.0760726547455296,NA,1014.3538,167,"Small peptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8578","Amigos","High","Low",0,-0.0243761322354938,-0.532342355487098,0.48359009101611,0.993,"ns",1,NA,1145.652,167,"Diphenyl ethers (DPEs)","Marine-bacterial DPEs","Alkaloids","Organoheterocyclic compounds","Heteroaromatic compounds",NA,NA
"8578","Amigos","High","Medium",0,0.586079158594305,0.131890526236531,1.04026779095208,0.00723,"**",0.0622343191800878,NA,1145.652,167,"Diphenyl ethers (DPEs)","Marine-bacterial DPEs","Alkaloids","Organoheterocyclic compounds","Heteroaromatic compounds",NA,NA
"8578","Amigos","Low","Medium",0,0.610455290829799,0.179186413865871,1.04172416779373,0.00274,"**",0.0276401030927835,NA,1145.652,167,"Diphenyl ethers (DPEs)","Marine-bacterial DPEs","Alkaloids","Organoheterocyclic compounds","Heteroaromatic compounds",NA,NA
"8582","Amigos","High","Low",0,-0.0127794805259693,-0.461509085952033,0.435950124900095,0.998,"ns",1,NA,315.1786,NA,NA,NA,NA,NA,NA,NA,NA
"8582","Amigos","High","Medium",0,-0.0150257830351084,-0.416249085801754,0.386197519731537,0.996,"ns",1,NA,315.1786,NA,NA,NA,NA,NA,NA,NA,NA
"8582","Amigos","Low","Medium",0,-0.00224630250913904,-0.383222643325229,0.378730038306951,1,"ns",1,NA,315.1786,NA,NA,NA,NA,NA,NA,NA,NA
"861","Amigos","High","Low",0,0.274597272255062,-0.0163119704858776,0.565506514996001,0.0689,"ns",0.299195192307692,"Suspect related to Adenylosuccinic acid (predicted molecular formula: C14H17N5O8) with delta m/z -79.967 (putative explanation: Phosphorylation (reverse); atomic difference: -1H,-3O,-1P)",384.1154,NA,"Nucleosides","Purine nucleos(t)ides","Carbohydrates","Nucleosides, nucleotides, and analogues","Purine nucleosides",NA,NA
"861","Amigos","High","Medium",0,0.373523528114639,0.113412392663615,0.633634663565662,0.00232,"**",0.0240224338624339,"Suspect related to Adenylosuccinic acid (predicted molecular formula: C14H17N5O8) with delta m/z -79.967 (putative explanation: Phosphorylation (reverse); atomic difference: -1H,-3O,-1P)",384.1154,NA,"Nucleosides","Purine nucleos(t)ides","Carbohydrates","Nucleosides, nucleotides, and analogues","Purine nucleosides",NA,NA
"861","Amigos","Low","Medium",0,0.0989262558595765,-0.148058871640071,0.345911383359224,0.614,"ns",0.99634991708126,"Suspect related to Adenylosuccinic acid (predicted molecular formula: C14H17N5O8) with delta m/z -79.967 (putative explanation: Phosphorylation (reverse); atomic difference: -1H,-3O,-1P)",384.1154,NA,"Nucleosides","Purine nucleos(t)ides","Carbohydrates","Nucleosides, nucleotides, and analogues","Purine nucleosides",NA,NA
"8613","Amigos","High","Low",0,-0.28886986721714,-0.777487693683719,0.199747959249439,0.346,"ns",0.755435477872815,NA,1028.8709,NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8613","Amigos","High","Medium",0,0.0133749801629981,-0.423513639965905,0.450263600291901,0.997,"ns",1,NA,1028.8709,NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8613","Amigos","Low","Medium",0,0.302244847380138,-0.11259702918381,0.717086723944087,0.201,"ns",0.564627272727273,NA,1028.8709,NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"8616","Amigos","High","Low",0,-0.336334084508153,-0.679442960415129,0.00677479139882287,0.0561,"ns",0.263701441152922,NA,1202.8491,679,NA,NA,NA,NA,NA,NA,NA
"8616","Amigos","High","Medium",0,-0.182608958515292,-0.489393433475971,0.124175516445387,0.341,"ns",0.749816853932584,NA,1202.8491,679,NA,NA,NA,NA,NA,NA,NA
"8616","Amigos","Low","Medium",0,0.153725125992861,-0.137578060745727,0.445028312731448,0.429,"ns",0.85233807106599,NA,1202.8491,679,NA,NA,NA,NA,NA,NA,NA
"8620","Amigos","High","Low",0,0.140990427357025,-0.287954988266308,0.569935842980358,0.719,"ns",1,NA,285.1677,NA,"Sesquiterpenoids","Trichothecane sesquiterpenoids","Terpenoids","Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids","Trichothecenes"
"8620","Amigos","High","Medium",0,0.200477869319664,-0.183055764926722,0.584011503566049,0.436,"ns",0.858114649681529,NA,285.1677,NA,"Sesquiterpenoids","Trichothecane sesquiterpenoids","Terpenoids","Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids","Trichothecenes"
"8620","Amigos","Low","Medium",0,0.0594874419626389,-0.304691905417061,0.423666789342339,0.922,"ns",1,NA,285.1677,NA,"Sesquiterpenoids","Trichothecane sesquiterpenoids","Terpenoids","Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids","Trichothecenes"
"8627","Amigos","High","Low",0,0.46100099299285,-0.00486456027977616,0.926866546265476,0.0532,"ns",0.254969142857143,NA,390.2027,NA,"Small peptides","Dipeptides","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
